Country,Sector,Date,Measures
Cape Verde,Other Fuel Combustion,2012,0.03
Cape Verde,Other Fuel Combustion,2013,0.03
Cape Verde,Other Fuel Combustion,2014,0.03
Cape Verde,Other Fuel Combustion,2015,0.03
Cape Verde,Other Fuel Combustion,2016,0.03
Cape Verde,Other Fuel Combustion,2017,0.03
Cape Verde,Other Fuel Combustion,2018,0.03
Cape Verde,Waste,1990,0.03
Cape Verde,Waste,1991,0.03
Cape Verde,Waste,1992,0.03
Cape Verde,Waste,1993,0.04
Cape Verde,Waste,1994,0.04
Cape Verde,Waste,1995,0.04
Cape Verde,Waste,1996,0.04
Cape Verde,Waste,1997,0.03
Cape Verde,Waste,1998,0.03
Cape Verde,Waste,1999,0.03
Cape Verde,Waste,2000,0.03
Cape Verde,Waste,2001,0.03
Cape Verde,Waste,2002,0.03
Cape Verde,Waste,2003,0.03
Cape Verde,Waste,2004,0.03
Cape Verde,Waste,2005,0.03
Cape Verde,Waste,2006,0.03
Cape Verde,Waste,2007,0.03
Cape Verde,Waste,2008,0.03
Cape Verde,Waste,2009,0.03
Cape Verde,Waste,2010,0.03
Cape Verde,Waste,2011,0.03
Cape Verde,Waste,2012,0.03
Cape Verde,Waste,2013,0.03
Cape Verde,Waste,2014,0.03
Cape Verde,Waste,2015,0.03
Cape Verde,Waste,2016,0.03
Cape Verde,Waste,2017,0.04
Cape Verde,Waste,2018,0.04
Central African Republic,Agriculture,1990,8.36
Central African Republic,Agriculture,1991,8.55
Central African Republic,Agriculture,1992,8.56
Central African Republic,Agriculture,1993,8.57
Central African Republic,Agriculture,1994,8.64
Central African Republic,Agriculture,1995,8.71
Central African Republic,Agriculture,1996,9.68
Central African Republic,Agriculture,1997,9.78
Central African Republic,Agriculture,1998,10.73
Central African Republic,Agriculture,1999,9.62
Central African Republic,Agriculture,2000,11.05
Central African Republic,Agriculture,2001,9.22
Central African Republic,Agriculture,2002,8.16
Central African Republic,Agriculture,2003,10.63
Central African Republic,Agriculture,2004,9.39
Central African Republic,Agriculture,2005,9.91
Central African Republic,Agriculture,2006,9.99
Central African Republic,Agriculture,2007,10.22
Central African Republic,Agriculture,2008,10.76
Central African Republic,Agriculture,2009,8.6
Central African Republic,Agriculture,2010,9.63
Central African Republic,Agriculture,2011,10.33
Central African Republic,Agriculture,2012,8.94
Central African Republic,Agriculture,2013,9.56
Central African Republic,Agriculture,2014,9.34
Central African Republic,Agriculture,2015,9.49
Central African Republic,Agriculture,2016,10.4
Central African Republic,Agriculture,2017,9.69
Central African Republic,Agriculture,2018,9.89
Central African Republic,Energy,1990,7.0
Central African Republic,Energy,1991,7.09
Central African Republic,Energy,1992,7.18
Central African Republic,Energy,1993,7.27
Central African Republic,Energy,1994,7.36
Central African Republic,Energy,1995,7.45
Central African Republic,Energy,1996,7.5
Central African Republic,Energy,1997,7.55
Central African Republic,Energy,1998,7.6
Central African Republic,Energy,1999,7.64
Central African Republic,Energy,2000,7.69
Central African Republic,Energy,2001,7.59
Central African Republic,Energy,2002,7.49
Central African Republic,Energy,2003,7.38
Central African Republic,Energy,2004,7.28
Central African Republic,Energy,2005,7.18
Central African Republic,Energy,2006,7.57
Central African Republic,Energy,2007,7.95
Central African Republic,Energy,2008,8.34
Central African Republic,Energy,2009,8.73
Central African Republic,Energy,2010,9.12
Central African Republic,Energy,2011,9.74
Central African Republic,Energy,2012,10.35
Central African Republic,Energy,2013,10.96
Central African Republic,Energy,2014,11.58
Central African Republic,Energy,2015,12.19
Central African Republic,Energy,2016,12.37
Central African Republic,Energy,2017,12.55
Central African Republic,Energy,2018,12.72
Central African Republic,Fugitive Emissions,1990,0.0
Central African Republic,Fugitive Emissions,1991,0.0
Central African Republic,Fugitive Emissions,1992,0.0
Central African Republic,Fugitive Emissions,1993,0.0
Central African Republic,Fugitive Emissions,1994,0.0
Central African Republic,Fugitive Emissions,1995,0.0
Central African Republic,Fugitive Emissions,1996,0.0
Central African Republic,Fugitive Emissions,1997,0.0
Central African Republic,Fugitive Emissions,1998,0.0
Central African Republic,Fugitive Emissions,1999,0.0
Central African Republic,Fugitive Emissions,2000,0.0
Central African Republic,Fugitive Emissions,2001,0.0
Central African Republic,Fugitive Emissions,2002,0.0
Central African Republic,Fugitive Emissions,2003,0.0
Central African Republic,Fugitive Emissions,2004,0.0
Central African Republic,Fugitive Emissions,2005,0.0
Central African Republic,Fugitive Emissions,2006,0.0
Central African Republic,Fugitive Emissions,2007,0.0
Central African Republic,Fugitive Emissions,2008,0.0
Central African Republic,Fugitive Emissions,2009,0.0
Central African Republic,Fugitive Emissions,2010,0.0
Central African Republic,Fugitive Emissions,2011,0.0
Central African Republic,Fugitive Emissions,2012,0.0
Central African Republic,Fugitive Emissions,2013,0.0
Central African Republic,Fugitive Emissions,2014,0.0
Central African Republic,Fugitive Emissions,2015,0.0
Central African Republic,Fugitive Emissions,2016,0.0
Central African Republic,Fugitive Emissions,2017,0.0
Central African Republic,Fugitive Emissions,2018,0.0
Central African Republic,Industrial Processes,1990,0.0
Central African Republic,Industrial Processes,1991,0.0
Central African Republic,Industrial Processes,1992,0.0
Central African Republic,Industrial Processes,1993,0.0
Central African Republic,Industrial Processes,1994,0.0
Central African Republic,Industrial Processes,1995,0.0
Central African Republic,Industrial Processes,1996,0.0
Central African Republic,Industrial Processes,1997,0.0
Central African Republic,Industrial Processes,1998,0.0
Central African Republic,Industrial Processes,1999,0.0
Central African Republic,Industrial Processes,2000,0.0
Central African Republic,Industrial Processes,2001,0.0
Central African Republic,Industrial Processes,2002,0.0
Central African Republic,Industrial Processes,2003,0.0
Central African Republic,Industrial Processes,2004,0.0
Central African Republic,Industrial Processes,2005,0.0
Central African Republic,Industrial Processes,2006,0.0
Central African Republic,Industrial Processes,2007,0.0
Central African Republic,Industrial Processes,2008,0.0
Central African Republic,Industrial Processes,2009,0.0
Central African Republic,Industrial Processes,2010,0.0
Central African Republic,Industrial Processes,2011,0.0
Central African Republic,Industrial Processes,2012,0.0
Central African Republic,Industrial Processes,2013,0.0
Central African Republic,Industrial Processes,2014,0.0
Central African Republic,Industrial Processes,2015,0.0
Central African Republic,Industrial Processes,2016,0.0
Central African Republic,Industrial Processes,2017,0.0
Central African Republic,Industrial Processes,2018,0.0
Central African Republic,Land-Use Change and Forestry,1990,7.86
Central African Republic,Land-Use Change and Forestry,1991,7.86
Central African Republic,Land-Use Change and Forestry,1992,7.86
Central African Republic,Land-Use Change and Forestry,1993,7.86
Central African Republic,Land-Use Change and Forestry,1994,7.86
Central African Republic,Land-Use Change and Forestry,1995,7.86
Central African Republic,Land-Use Change and Forestry,1996,1.76
Central African Republic,Land-Use Change and Forestry,1997,4.06
Central African Republic,Land-Use Change and Forestry,1998,6.41
Central African Republic,Land-Use Change and Forestry,1999,5.37
Central African Republic,Land-Use Change and Forestry,2000,4.08
Central African Republic,Land-Use Change and Forestry,2001,8.36
Central African Republic,Land-Use Change and Forestry,2002,7.44
Central African Republic,Land-Use Change and Forestry,2003,11.72
Central African Republic,Land-Use Change and Forestry,2004,7.7
Central African Republic,Land-Use Change and Forestry,2005,10.26
Central African Republic,Land-Use Change and Forestry,2006,9.69
Central African Republic,Land-Use Change and Forestry,2007,10.59
Central African Republic,Land-Use Change and Forestry,2008,9.9
Central African Republic,Land-Use Change and Forestry,2009,6.93
Central African Republic,Land-Use Change and Forestry,2010,9.48
Central African Republic,Land-Use Change and Forestry,2011,10.06
Central African Republic,Land-Use Change and Forestry,2012,9.19
Central African Republic,Land-Use Change and Forestry,2013,7.97
Central African Republic,Land-Use Change and Forestry,2014,6.81
Central African Republic,Land-Use Change and Forestry,2015,7.59
Central African Republic,Land-Use Change and Forestry,2016,10.15
Central African Republic,Land-Use Change and Forestry,2017,8.58
Central African Republic,Land-Use Change and Forestry,2018,8.33
Central African Republic,Other Fuel Combustion,1990,7.0
Central African Republic,Other Fuel Combustion,1991,7.09
Central African Republic,Other Fuel Combustion,1992,7.18
Central African Republic,Other Fuel Combustion,1993,7.27
Central African Republic,Other Fuel Combustion,1994,7.36
Central African Republic,Other Fuel Combustion,1995,7.45
Central African Republic,Other Fuel Combustion,1996,7.5
Central African Republic,Other Fuel Combustion,1997,7.55
Central African Republic,Other Fuel Combustion,1998,7.6
Central African Republic,Other Fuel Combustion,1999,7.64
Central African Republic,Other Fuel Combustion,2000,7.69
Central African Republic,Other Fuel Combustion,2001,7.59
Central African Republic,Other Fuel Combustion,2002,7.49
Central African Republic,Other Fuel Combustion,2003,7.38
Central African Republic,Other Fuel Combustion,2004,7.28
Central African Republic,Other Fuel Combustion,2005,7.18
Central African Republic,Other Fuel Combustion,2006,7.57
Central African Republic,Other Fuel Combustion,2007,7.95
Central African Republic,Other Fuel Combustion,2008,8.34
Central African Republic,Other Fuel Combustion,2009,8.73
Central African Republic,Other Fuel Combustion,2010,9.12
Central African Republic,Other Fuel Combustion,2011,9.74
Central African Republic,Other Fuel Combustion,2012,10.35
Central African Republic,Other Fuel Combustion,2013,10.96
Central African Republic,Other Fuel Combustion,2014,11.58
Central African Republic,Other Fuel Combustion,2015,12.19
Central African Republic,Other Fuel Combustion,2016,12.37
Central African Republic,Other Fuel Combustion,2017,12.55
Central African Republic,Other Fuel Combustion,2018,12.72
Central African Republic,Waste,1990,0.32
Central African Republic,Waste,1991,0.33
Central African Republic,Waste,1992,0.34
Central African Republic,Waste,1993,0.35
Central African Republic,Waste,1994,0.36
Central African Republic,Waste,1995,0.37
Central African Republic,Waste,1996,0.38
Central African Republic,Waste,1997,0.39
Central African Republic,Waste,1998,0.39
Central African Republic,Waste,1999,0.4
Central African Republic,Waste,2000,0.41
Central African Republic,Waste,2001,0.42
Central African Republic,Waste,2002,0.43
Central African Republic,Waste,2003,0.44
Central African Republic,Waste,2004,0.45
Central African Republic,Waste,2005,0.45
Central African Republic,Waste,2006,0.46
Central African Republic,Waste,2007,0.47
Central African Republic,Waste,2008,0.48
Central African Republic,Waste,2009,0.49
Central African Republic,Waste,2010,0.5
Central African Republic,Waste,2011,0.51
Central African Republic,Waste,2012,0.52
Central African Republic,Waste,2013,0.53
Central African Republic,Waste,2014,0.54
Central African Republic,Waste,2015,0.55
Central African Republic,Waste,2016,0.57
Central African Republic,Waste,2017,0.58
Central African Republic,Waste,2018,0.59
Chad,Agriculture,1990,7.97
Chad,Agriculture,1991,12.21
Chad,Agriculture,1992,12.74
Chad,Agriculture,1993,13.29
Chad,Agriculture,1994,13.88
Chad,Agriculture,1995,14.55
Chad,Agriculture,1996,16.11
Chad,Agriculture,1997,16.6
Chad,Agriculture,1998,17.15
Chad,Agriculture,1999,18.31
Chad,Agriculture,2000,19.86
Chad,Agriculture,2001,18.47
Chad,Agriculture,2002,19.86
Chad,Agriculture,2003,21.06
Chad,Agriculture,2004,22.08
Chad,Agriculture,2005,23.42
Chad,Agriculture,2006,24.29
Chad,Agriculture,2007,25.71
Chad,Agriculture,2008,26.78
Chad,Agriculture,2009,27.69
Chad,Agriculture,2010,29.4
Chad,Agriculture,2011,31.09
Chad,Agriculture,2012,32.81
Chad,Agriculture,2013,34.41
Chad,Agriculture,2014,36.07
Chad,Agriculture,2015,39.37
Chad,Agriculture,2016,42.09
Chad,Agriculture,2017,43.84
Chad,Agriculture,2018,45.56
Chad,Energy,1990,0.36
Chad,Energy,1991,0.36
Chad,Energy,1992,0.37
Chad,Energy,1993,0.38
Chad,Energy,1994,0.39
Chad,Energy,1995,0.4
Chad,Energy,1996,0.41
Chad,Energy,1997,0.42
Chad,Energy,1998,0.43
Chad,Energy,1999,0.44
Chad,Energy,2000,0.45
Chad,Energy,2001,2.09
Chad,Energy,2002,3.72
Chad,Energy,2003,5.36
Chad,Energy,2004,6.99
Chad,Energy,2005,8.62
Chad,Energy,2006,8.13
Chad,Energy,2007,7.65
Chad,Energy,2008,7.16
Chad,Energy,2009,6.67
Chad,Energy,2010,6.18
Chad,Energy,2011,6.2
Chad,Energy,2012,6.21
Chad,Energy,2013,6.22
Chad,Energy,2014,6.24
Chad,Energy,2015,6.25
Chad,Energy,2016,6.32
Chad,Energy,2017,6.39
Chad,Energy,2018,6.46
Chad,Fugitive Emissions,1990,0.0
Chad,Fugitive Emissions,1991,0.0
Chad,Fugitive Emissions,1992,0.0
Chad,Fugitive Emissions,1993,0.0
Chad,Fugitive Emissions,1994,0.0
Chad,Fugitive Emissions,1995,0.0
Chad,Fugitive Emissions,1996,0.0
Chad,Fugitive Emissions,1997,0.0
Chad,Fugitive Emissions,1998,0.0
Chad,Fugitive Emissions,1999,0.0
Chad,Fugitive Emissions,2000,0.0
Chad,Fugitive Emissions,2001,1.62
Chad,Fugitive Emissions,2002,3.25
Chad,Fugitive Emissions,2003,4.87
Chad,Fugitive Emissions,2004,6.49
Chad,Fugitive Emissions,2005,8.12
Chad,Fugitive Emissions,2006,7.62
Chad,Fugitive Emissions,2007,7.12
Chad,Fugitive Emissions,2008,6.63
Chad,Fugitive Emissions,2009,6.13
Chad,Fugitive Emissions,2010,5.63
Chad,Fugitive Emissions,2011,5.63
Chad,Fugitive Emissions,2012,5.64
Chad,Fugitive Emissions,2013,5.64
Chad,Fugitive Emissions,2014,5.65
Chad,Fugitive Emissions,2015,5.65
Chad,Fugitive Emissions,2016,5.72
Chad,Fugitive Emissions,2017,5.78
Chad,Fugitive Emissions,2018,5.85
Chad,Industrial Processes,1990,0.0
Chad,Industrial Processes,1991,0.0
Chad,Industrial Processes,1992,0.0
Chad,Industrial Processes,1993,0.0
Chad,Industrial Processes,1994,0.0
Chad,Industrial Processes,1995,0.0
Chad,Industrial Processes,1996,0.0
Chad,Industrial Processes,1997,0.0
Chad,Industrial Processes,1998,0.0
Chad,Industrial Processes,1999,0.0
Chad,Industrial Processes,2000,0.0
Chad,Industrial Processes,2001,0.0
Chad,Industrial Processes,2002,0.0
Chad,Industrial Processes,2003,0.0
Chad,Industrial Processes,2004,0.0
Chad,Industrial Processes,2005,0.0
Chad,Industrial Processes,2006,0.0
Chad,Industrial Processes,2007,0.0
Chad,Industrial Processes,2008,0.0
Chad,Industrial Processes,2009,0.0
Chad,Industrial Processes,2010,0.0
Chad,Industrial Processes,2011,0.0
Chad,Industrial Processes,2012,0.0
Chad,Industrial Processes,2013,0.0
Chad,Industrial Processes,2014,0.0
Chad,Industrial Processes,2015,0.0
Chad,Industrial Processes,2016,0.0
Chad,Industrial Processes,2017,0.0
Chad,Industrial Processes,2018,0.0
Chad,Land-Use Change and Forestry,1990,1.15
Chad,Land-Use Change and Forestry,1991,1.15
Chad,Land-Use Change and Forestry,1992,1.15
Chad,Land-Use Change and Forestry,1993,1.15
Chad,Land-Use Change and Forestry,1994,1.15
Chad,Land-Use Change and Forestry,1995,1.15
Chad,Land-Use Change and Forestry,1996,1.54
Chad,Land-Use Change and Forestry,1997,2.35
Chad,Land-Use Change and Forestry,1998,5.12
Chad,Land-Use Change and Forestry,1999,4.99
Chad,Land-Use Change and Forestry,2000,3.11
Chad,Land-Use Change and Forestry,2001,0.38
Chad,Land-Use Change and Forestry,2002,0.47
Chad,Land-Use Change and Forestry,2003,0.62
Chad,Land-Use Change and Forestry,2004,0.62
Chad,Land-Use Change and Forestry,2005,0.44
Chad,Land-Use Change and Forestry,2006,0.69
Chad,Land-Use Change and Forestry,2007,0.87
Chad,Land-Use Change and Forestry,2008,0.56
Chad,Land-Use Change and Forestry,2009,0.28
Chad,Land-Use Change and Forestry,2010,0.65
Chad,Land-Use Change and Forestry,2011,0.63
Chad,Land-Use Change and Forestry,2012,0.78
Chad,Land-Use Change and Forestry,2013,0.47
Chad,Land-Use Change and Forestry,2014,0.44
Chad,Land-Use Change and Forestry,2015,0.47
Chad,Land-Use Change and Forestry,2016,0.78
Chad,Land-Use Change and Forestry,2017,0.54
Chad,Land-Use Change and Forestry,2018,0.5
Chad,Other Fuel Combustion,1990,0.36
Chad,Other Fuel Combustion,1991,0.36
Chad,Other Fuel Combustion,1992,0.37
Chad,Other Fuel Combustion,1993,0.38
Chad,Other Fuel Combustion,1994,0.39
Chad,Other Fuel Combustion,1995,0.4
Chad,Other Fuel Combustion,1996,0.41
Chad,Other Fuel Combustion,1997,0.42
Chad,Other Fuel Combustion,1998,0.43
Chad,Other Fuel Combustion,1999,0.44
Chad,Other Fuel Combustion,2000,0.45
Chad,Other Fuel Combustion,2001,0.46
Chad,Other Fuel Combustion,2002,0.47
Chad,Other Fuel Combustion,2003,0.48
Chad,Other Fuel Combustion,2004,0.49
Chad,Other Fuel Combustion,2005,0.5
Chad,Other Fuel Combustion,2006,0.51
Chad,Other Fuel Combustion,2007,0.52
Chad,Other Fuel Combustion,2008,0.53
Chad,Other Fuel Combustion,2009,0.54
Chad,Other Fuel Combustion,2010,0.55
Chad,Other Fuel Combustion,2011,0.56
Chad,Other Fuel Combustion,2012,0.57
Chad,Other Fuel Combustion,2013,0.58
Chad,Other Fuel Combustion,2014,0.59
Chad,Other Fuel Combustion,2015,0.6
Chad,Other Fuel Combustion,2016,0.61
Chad,Other Fuel Combustion,2017,0.61
Chad,Other Fuel Combustion,2018,0.62
Chad,Waste,1990,0.75
Chad,Waste,1991,0.78
Chad,Waste,1992,0.81
Chad,Waste,1993,0.83
Chad,Waste,1994,0.86
Chad,Waste,1995,0.89
Chad,Waste,1996,0.92
Chad,Waste,1997,0.95
Chad,Waste,1998,0.99
Chad,Waste,1999,1.02
Chad,Waste,2000,1.05
Chad,Waste,2001,1.1
Chad,Waste,2002,1.14
Chad,Waste,2003,1.18
Chad,Waste,2004,1.22
Chad,Waste,2005,1.27
Chad,Waste,2006,1.31
Chad,Waste,2007,1.36
Chad,Waste,2008,1.41
Chad,Waste,2009,1.46
Chad,Waste,2010,1.5
Chad,Waste,2011,1.56
Chad,Waste,2012,1.61
Chad,Waste,2013,1.67
Chad,Waste,2014,1.72
Chad,Waste,2015,1.78
Chad,Waste,2016,1.84
Chad,Waste,2017,1.91
Chad,Waste,2018,1.97
Chile,Agriculture,1990,6.37
Chile,Agriculture,1991,6.44
Chile,Agriculture,1992,6.6
Chile,Agriculture,1993,6.82
Chile,Agriculture,1994,7.06
Chile,Agriculture,1995,7.18
Chile,Agriculture,1996,7.27
Chile,Agriculture,1997,7.5
Chile,Agriculture,1998,7.6
Chile,Agriculture,1999,7.52
Chile,Agriculture,2000,7.43
Chile,Agriculture,2001,7.28
Chile,Agriculture,2002,7.14
Chile,Agriculture,2003,7.05
Chile,Agriculture,2004,7.07
Chile,Agriculture,2005,7.0
Chile,Agriculture,2006,6.85
Chile,Agriculture,2007,6.58
Chile,Agriculture,2008,6.65
Chile,Agriculture,2009,6.7
Chile,Agriculture,2010,6.68
Chile,Agriculture,2011,6.63
Chile,Agriculture,2012,6.69
Chile,Agriculture,2013,5.52
Chile,Agriculture,2014,5.55
Chile,Agriculture,2015,5.03
Chile,Agriculture,2016,5.12
Chile,Agriculture,2017,5.16
Chile,Agriculture,2018,5.47
Chile,Energy,1990,3.32
Chile,Energy,1991,3.28
Chile,Energy,1992,3.24
Chile,Energy,1993,3.2
Chile,Energy,1994,3.1
Chile,Energy,1995,3.15
Chile,Energy,1996,3.21
Chile,Energy,1997,3.26
Chile,Energy,1998,3.32
Chile,Energy,1999,3.37
Chile,Energy,2000,3.43
Chile,Energy,2001,3.48
Chile,Energy,2002,3.52
Chile,Energy,2003,3.57
Chile,Energy,2004,3.62
Chile,Energy,2005,3.67
Chile,Energy,2006,3.69
Chile,Energy,2007,3.58
Chile,Energy,2008,3.46
Chile,Energy,2009,3.35
Chile,Energy,2010,3.24
Chile,Energy,2011,3.28
Chile,Energy,2012,3.32
Chile,Energy,2013,3.36
Chile,Energy,2014,3.4
Chile,Energy,2015,3.44
Chile,Energy,2016,3.4
Chile,Energy,2017,3.37
Chile,Energy,2018,3.33
Chile,Fugitive Emissions,1990,2.09
Chile,Fugitive Emissions,1991,1.96
Chile,Fugitive Emissions,1992,1.84
Chile,Fugitive Emissions,1993,1.71
Chile,Fugitive Emissions,1994,1.59
Chile,Fugitive Emissions,1995,1.58
Chile,Fugitive Emissions,1996,1.57
Chile,Fugitive Emissions,1997,1.56
Chile,Fugitive Emissions,1998,1.56
Chile,Fugitive Emissions,1999,1.55
Chile,Fugitive Emissions,2000,1.54
Chile,Fugitive Emissions,2001,1.57
Chile,Fugitive Emissions,2002,1.6
Chile,Fugitive Emissions,2003,1.62
Chile,Fugitive Emissions,2004,1.65
Chile,Fugitive Emissions,2005,1.68
Chile,Fugitive Emissions,2006,1.71
Chile,Fugitive Emissions,2007,1.58
Chile,Fugitive Emissions,2008,1.46
Chile,Fugitive Emissions,2009,1.33
Chile,Fugitive Emissions,2010,1.21
Chile,Fugitive Emissions,2011,1.2
Chile,Fugitive Emissions,2012,1.19
Chile,Fugitive Emissions,2013,1.18
Chile,Fugitive Emissions,2014,1.17
Chile,Fugitive Emissions,2015,1.16
Chile,Fugitive Emissions,2016,1.15
Chile,Fugitive Emissions,2017,1.13
Chile,Fugitive Emissions,2018,1.12
Chile,Industrial Processes,1990,0.0
Chile,Industrial Processes,1991,0.0
Chile,Industrial Processes,1992,0.0
Chile,Industrial Processes,1993,0.05
Chile,Industrial Processes,1994,0.05
Chile,Industrial Processes,1995,0.07
Chile,Industrial Processes,1996,0.09
Chile,Industrial Processes,1997,0.11
Chile,Industrial Processes,1998,0.13
Chile,Industrial Processes,1999,0.15
Chile,Industrial Processes,2000,0.17
Chile,Industrial Processes,2001,0.17
Chile,Industrial Processes,2002,0.17
Chile,Industrial Processes,2003,0.16
Chile,Industrial Processes,2004,0.16
Chile,Industrial Processes,2005,0.16
Chile,Industrial Processes,2006,0.16
Chile,Industrial Processes,2007,0.13
Chile,Industrial Processes,2008,0.11
Chile,Industrial Processes,2009,0.08
Chile,Industrial Processes,2010,0.06
Chile,Industrial Processes,2011,0.06
Chile,Industrial Processes,2012,0.06
Chile,Industrial Processes,2013,0.06
Chile,Industrial Processes,2014,0.06
Chile,Industrial Processes,2015,0.06
Chile,Industrial Processes,2016,0.06
Chile,Industrial Processes,2017,0.06
Chile,Industrial Processes,2018,0.06
Chile,Land-Use Change and Forestry,1990,0.09
Chile,Land-Use Change and Forestry,1991,0.09
Chile,Land-Use Change and Forestry,1992,0.09
Chile,Land-Use Change and Forestry,1993,0.09
Chile,Land-Use Change and Forestry,1994,0.09
Chile,Land-Use Change and Forestry,1995,0.09
Chile,Land-Use Change and Forestry,1996,0.08
Chile,Land-Use Change and Forestry,1997,0.15
Chile,Land-Use Change and Forestry,1998,0.12
Chile,Land-Use Change and Forestry,1999,0.13
Chile,Land-Use Change and Forestry,2000,0.06
Chile,Land-Use Change and Forestry,2001,0.01
Chile,Land-Use Change and Forestry,2002,0.06
Chile,Land-Use Change and Forestry,2003,0.04
Chile,Land-Use Change and Forestry,2004,0.03
Chile,Land-Use Change and Forestry,2005,0.06
Chile,Land-Use Change and Forestry,2006,0.04
Chile,Land-Use Change and Forestry,2007,0.04
Chile,Land-Use Change and Forestry,2008,0.11
Chile,Land-Use Change and Forestry,2009,0.05
Chile,Land-Use Change and Forestry,2010,0.03
Chile,Land-Use Change and Forestry,2011,0.08
Chile,Land-Use Change and Forestry,2012,0.06
Chile,Land-Use Change and Forestry,2013,0.02
Chile,Land-Use Change and Forestry,2014,0.07
Chile,Land-Use Change and Forestry,2015,0.26
Chile,Land-Use Change and Forestry,2016,0.05
Chile,Land-Use Change and Forestry,2017,0.62
Chile,Land-Use Change and Forestry,2018,0.02
Chile,Other Fuel Combustion,1990,1.23
Chile,Other Fuel Combustion,1991,1.32
Chile,Other Fuel Combustion,1992,1.41
Chile,Other Fuel Combustion,1993,1.49
Chile,Other Fuel Combustion,1994,1.52
Chile,Other Fuel Combustion,1995,1.57
Chile,Other Fuel Combustion,1996,1.64
Chile,Other Fuel Combustion,1997,1.7
Chile,Other Fuel Combustion,1998,1.76
Chile,Other Fuel Combustion,1999,1.83
Chile,Other Fuel Combustion,2000,1.89
Chile,Other Fuel Combustion,2001,1.91
Chile,Other Fuel Combustion,2002,1.93
Chile,Other Fuel Combustion,2003,1.95
Chile,Other Fuel Combustion,2004,1.97
Chile,Other Fuel Combustion,2005,1.99
Chile,Other Fuel Combustion,2006,1.98
Chile,Other Fuel Combustion,2007,1.99
Chile,Other Fuel Combustion,2008,2.01
Chile,Other Fuel Combustion,2009,2.02
Chile,Other Fuel Combustion,2010,2.03
Chile,Other Fuel Combustion,2011,2.08
Chile,Other Fuel Combustion,2012,2.13
Chile,Other Fuel Combustion,2013,2.18
Chile,Other Fuel Combustion,2014,2.23
Chile,Other Fuel Combustion,2015,2.28
Chile,Other Fuel Combustion,2016,2.26
Chile,Other Fuel Combustion,2017,2.24
Chile,Other Fuel Combustion,2018,2.22
Chile,Waste,1990,2.54
Chile,Waste,1991,2.62
Chile,Waste,1992,2.69
Chile,Waste,1993,2.77
Chile,Waste,1994,2.86
Chile,Waste,1995,2.95
Chile,Waste,1996,3.05
Chile,Waste,1997,3.14
Chile,Waste,1998,3.24
Chile,Waste,1999,3.34
Chile,Waste,2000,3.43
Chile,Waste,2001,3.33
Chile,Waste,2002,3.23
Chile,Waste,2003,3.13
Chile,Waste,2004,3.03
Chile,Waste,2005,2.93
Chile,Waste,2006,2.83
Chile,Waste,2007,3.08
Chile,Waste,2008,3.32
Chile,Waste,2009,3.57
Chile,Waste,2010,3.82
Chile,Waste,2011,3.92
Chile,Waste,2012,4.02
Chile,Waste,2013,4.12
Chile,Waste,2014,4.22
Chile,Waste,2015,4.33
Chile,Waste,2016,4.42
Chile,Waste,2017,4.52
Chile,Waste,2018,4.62
China,Agriculture,1990,336.95
China,Agriculture,1991,341.21
China,Agriculture,1992,341.33
China,Agriculture,1993,338.76
China,Agriculture,1994,346.38
China,Agriculture,1995,366.27
China,Agriculture,1996,386.77
China,Agriculture,1997,349.74
China,Agriculture,1998,366.92
China,Agriculture,1999,373.88
China,Agriculture,2000,372.89
China,Agriculture,2001,362.55
China,Agriculture,2002,353.36
China,Agriculture,2003,344.47
China,Agriculture,2004,353.35
China,Agriculture,2005,356.42
China,Agriculture,2006,354.81
China,Agriculture,2007,345.7
China,Agriculture,2008,350.41
China,Agriculture,2009,348.44
China,Agriculture,2010,346.06
China,Agriculture,2011,341.02
China,Agriculture,2012,338.53
China,Agriculture,2013,337.58
China,Agriculture,2014,337.91
China,Agriculture,2015,341.35
China,Agriculture,2016,342.28
China,Agriculture,2017,335.56
China,Agriculture,2018,331.36
China,Energy,1990,216.6
China,Energy,1991,221.02
China,Energy,1992,225.44
China,Energy,1993,229.86
China,Energy,1994,234.28
China,Energy,1995,248.05
China,Energy,1996,261.82
China,Energy,1997,275.59
China,Energy,1998,289.36
China,Energy,1999,303.13
China,Energy,2000,316.9
China,Energy,2001,330.67
China,Energy,2002,344.44
China,Energy,2003,358.21
China,Energy,2004,371.98
China,Energy,2005,385.75
China,Energy,2006,427.33
China,Energy,2007,468.91
China,Energy,2008,510.49
China,Energy,2009,552.07
China,Energy,2010,593.65
China,Energy,2011,635.32
China,Energy,2012,677.0
China,Energy,2013,700.01
China,Energy,2014,723.02
China,Energy,2015,746.03
China,Energy,2016,743.88
China,Energy,2017,741.73
China,Energy,2018,739.58
China,Fugitive Emissions,1990,156.91
China,Fugitive Emissions,1991,162.83
China,Fugitive Emissions,1992,168.76
China,Fugitive Emissions,1993,174.68
China,Fugitive Emissions,1994,180.6
China,Fugitive Emissions,1995,194.05
China,Fugitive Emissions,1996,207.49
China,Fugitive Emissions,1997,220.94
China,Fugitive Emissions,1998,234.38
China,Fugitive Emissions,1999,247.83
China,Fugitive Emissions,2000,261.27
China,Fugitive Emissions,2001,274.72
China,Fugitive Emissions,2002,288.16
China,Fugitive Emissions,2003,301.61
China,Fugitive Emissions,2004,315.05
